sg_gls_id,land_parcel_id,date_launch,date_close,date_award,land_parcel_name,region,zone,street,latitude,longitude,site_area_sqm,gpr,gfa_sqm,land_use_type,project_type,lease_term,num_bidders,successful_tenderer_name,successful_tender_price,successful_price_psm_gfa,joint_venture,proj_name_raw,proj_name_res,proj_name_non_res,in_db,project_name_indb,source,tender_details,tenderer_name_1st,tender_price_1st,price_psm_gfa_1st,tenderer_name_2nd,tender_price_2nd,price_psm_gfa_2nd,price_premium_total,price_premium_psm,proj_num_of_units,proj_max_floor,construction_cost_edgeprop,financing_cost_edgeprop,fees_and_taxes_edgeprop,other_cost_edgeprop,constr_cost_psf
8c0ac4cfcd2b237fa87d534fb403cc80ba5319a1a28853e7ddb0e55c82ef087c,b2b60b9dc18c5e45e11c0fa1a7a6e6da0f1c6bbc4d9f4dfbad1b768375e5db52,23/11/1989,19/1/1990,9/4/1990,Bukit Merah S1,central region,bukit merah,Telok Blangah Dr,1.272012353,103.8085175,13042.0,2.0,26085.0,residential,CO,99,7.0,First Capital Corp. Ltd.,25270000.0,968.8,0,harbour-view-towers,harbour-view-towers,,1.0,harbour-view-towers,hdb,1.0,First Capital Corp. Ltd.,25270000.0,968.8,Oaks Development Pte. Ltd.,20355680.0,780.4,4914320.0,188.4,154.0,30.0,,,,,
5f52d75af4ebc2ddf67b67bd767a66911eb6adaeed9fb33940a00d0678bd19ff,f2a74ac58376b3809238fd866bb2936ecf5b9e3f6174469e2fe6c19e7d58b574,23/11/1989,19/1/1990,9/4/1990,Bedok S1,east region,bedok,Tanah Merah Kechil Rd,1.326756477,103.942955,22655.0,2.0,45309.0,residential,CO,99,4.0,First Capital Corp. Ltd.,29260000.0,645.8,0,the-tanamera,the-tanamera,,1.0,the-tanamera,hdb,1.0,First Capital Corp. Ltd.,29260000.0,645.8,Goldvein Pte. Ltd.,19000000.0,419.3,10260000.0,226.5,288.0,19.0,,,,,
3b4b7be46c3e487de4b23c8f8d15c1542cc0d63b408109a962b8ece5718c6a8d,8643a17822d2019769879387ad6819576bc1cf0291ca8fca17c4e64720e867c1,13/7/1990,7/9/1990,7/12/1990,Clementi S1,west region,clementi,Clementi West Coast Link/Rd,1.299082518,103.7659836,22000.0,1.8,39600.0,residential,CO,99,2.0,Ming Court Hotel Ltd.,21600000.0,545.5,0,west-bay-condominium,west-bay-condominium,,1.0,west-bay-condominium,hdb,1.0,Ming Court Ltd.,21600000.0,545.5,First Capital Corp. Ltd.,10660000.0,269.2,10940000.0,276.3,318.0,7.0,,,,,
289e08dc0e36cd12e17462746251884227a2f9d91c002022bbe803f0c2e9a698,d8a11cb9912ae883be87f4c38e846b4535425f49da31c27aedc05d8bfc476d01,13/7/1990,7/9/1990,7/12/1990,Serangoon S1,north-east region,serangoon,Serangoon Ave 3,1.349861979,103.8645554,36000.0,2.1,75600.0,residential,CO,99,5.0,First Capital Corp. Ltd.,32940000.0,435.7,0,chiltern-park,chiltern-park,,1.0,chiltern-park,hdb,1.0,First Capital Corp. Ltd.,32940000.0,435.7,Primular Investments Pte. Ltd.,24408000.0,322.9,8532000.0,112.9,500.0,10.0,,,,,
78882c89ae4010a18ece7d51cd8a589034964411a3f5937fc62b4ff156ed1845,dcf5dde77f5b8b2b247788cbf2d17b5c10833f28177516077379432ca61e5af0,13/7/1990,7/9/1990,7/12/1990,Bishan S1,central region,bishan,Sin Ming Walk,1.365918279,103.8314667,25064.0,2.0,50128.0,residential,CO,99,3.0,Hong Leong Holdings Ltd.,18000000.0,359.1,0,bishan-park-condominium,bishan-park-condominium,,1.0,bishan-park-condominium,hdb,1.0,Hong Leong Holdings Ltd.,18000000.0,359.1,First Capital Corp. Ltd.,17540000.0,349.9,460000.0,9.2,320.0,10.0,,,,,
3c9825e80cb717511a39fb53e5c2d516b42a41e624b1cf03388dc0f912d05eff,c15d208d9b70a5724e94ba655799198b3905745bbb2e150f100f3269edbb0d47,27/2/1991,24/4/1991,14/6/1991,Bukit Merah S2,central region,bukit merah,Ganges Ave/Indus Rd,1.290094733,103.8300934,16466.0,2.0,32932.0,residential,CO,99,10.0,Far East Organisation Centre Pte. Ltd.,36780000.0,1116.9,0,emerald-park,emerald-park,,1.0,emerald-park,hdb,1.0,Far East Organisation Centre Pte. Ltd.,36780000.0,1116.9,Sing Development Pte. Ltd. | Sing Holdings Ltd.,24962304.0,758.0,11817696.0,358.9,280.0,14.0,,,,,
484c5e140308095751a4387c1692a5613fe15525da63475cc588315b687b75f0,c2ffbe2fc9a456ef4479518999938cad650be6c452274e54cac76eff82ba71ba,27/2/1991,24/4/1991,14/6/1991,Yishun S1,north region,yishun,Yishun Ave 1/St 81,1.413055182,103.8356171,38228.0,2.0,76457.0,residential,CO,99,10.0,Far East Organisation Centre Pte. Ltd.,85890000.0,1123.4,0,orchid-park-condominium,orchid-park-condominium,,1.0,orchid-park-condominium,hdb,1.0,Far East Organisation Centre Pte. Ltd.,85890000.0,1123.4,Tuan Huat Development Pte. Ltd. | Liang Court Holdings Pte. Ltd.,45890000.0,600.2,40000000.0,523.2,615.0,11.0,,,,,
5940c28c5519b84e73d082171f432eefb76174c68bbb2618cfd5d0499a341aea,26e844605eea4d62cf14c2be87e3c3c8bbb568d9555eed6133f24eebf8cb79c7,29/11/1991,24/1/1992,25/3/1992,Bukit Merah S3,central region,bukit merah,Tiong Bahru Rd/Jln Membina,1.285071015,103.8280563,24913.0,2.5,62281.0,residential,CO,99,8.0,Wennin Investment Pte. Ltd. | Winmost Investment Pte. Ltd. | Winnest Investment Pte. Ltd. | Winns Investment Pte. Ltd.,64300000.0,1032.4,1,central-green-condominium,central-green-condominium,,1.0,central-green-condominium,hdb,1.0,Wennin Investment Pte. Ltd. | Winmost Investment Pte. Ltd. | Winnest Investment Pte. Ltd. | Winns Investment Pte. Ltd.,64300000.0,1032.4,Allgreen Properties Pte. Ltd.,57700000.0,926.5,6600000.0,106.0,412.0,23.0,,,,,
5b5e80bc923cc3f9e74554ce8e8bdf06f2949afdd4d37af05f2151694c0a6e95,b4929f0bf04c6123558b60fa1a541f04355341c0baae9528090ec67e22f76168,31/1/1992,27/3/1992,6/6/1992,Tampines S1,east region,tampines,Simei Rd,1.348439217,103.9584274,75647.0,2.0,151293.0,residential,AP,99,4.0,First Capital Corp. Ltd.,98000000.0,647.8,0,melville-park,melville-park,,1.0,melville-park,hdb,1.0,First Capital Corp. Ltd.,98000000.0,647.8,Hong Leong Holdings Ltd.,62500000.0,413.1,35500000.0,234.6,1232.0,11.0,,,,,
58a7cc6ecd4f4e90e6fec10f10adee790c5ae388ea9fb6401877f2485f9a1492,52aff0c568df257acfac512a186418bae33329f432f20c7a2e1d6897a6fdb912,28/8/1992,23/10/1992,2/2/1993,Serangoon S3c,north-east region,serangoon,Serangoon Ave 1,1.345241848,103.877323,2106.0,0.8,1685.0,residential,LP,99,14.0,RDC Land Pte. Ltd.,2765309.0,1641.3,0,rindu-terrace,rindu-terrace,,1.0,rindu-terrace,hdb,1.0,RDC Land Pte. Ltd.,2765309.0,1641.1,Hoi Hup Realty Pte. Ltd.,2222000.0,1318.7,543309.0,322.4,,,,,,,
8ba14d1c89ed3b2f1ea40fc37a13000ba592d0d061c050fd9ed9e17e06348f0b,5d363b6c7c3e8def03fea9321f7e051c4e3dfac3dc5467a0dcc3b480c320ecd0,28/8/1992,23/10/1992,2/2/1993,Pasir Ris S1,east region,pasir ris,Loyang Ave,1.363479627,103.9659301,104784.0,1.2,125740.0,residential,LP,99,5.0,First Capital Corp. Ltd.,73400000.0,583.7,0,loyang-villas,loyang-villas,,1.0,loyang-villas,hdb,1.0,First Capital Corp. Ltd.,73400000.0,583.7,Overseas Union Land Pte. Ltd. | Liang Court Holdings Ltd. | Tuan Huat Development Pte. Ltd.,69910000.0,556.0,3490000.0,27.8,,,,,,,
f13ac781c42ba85229a7c371ea18b1916068830e31ba923883cd28de4dd63842,6e234ae0f4693f9e2d447f18a83c1c2951d8c7928808e266f3b1699a173bdc56,28/8/1992,23/10/1992,2/2/1993,Bedok S2,east region,bedok,Lorong Mydin,1.32142818,103.912056,19491.0,2.1,41320.0,residential,CO,99,8.0,Golden Development Pte. Ltd.,42300000.0,1023.7,0,astoria-park,astoria-park,,1.0,astoria-park,hdb,1.0,Golden Development Pte. Ltd.,42300000.0,1023.7,GCM Pte. Ltd.,38310000.0,927.2,3990000.0,96.6,354.0,15.0,,,,,
95363ca2184fdcc7a88e0efa06ac702effa9af28bf42d887c9ea69f81d2e3922,72512bcd2c78b255012e44ca51b3788144fd9a57376d6482c23f315398de4fe0,28/8/1992,23/10/1992,2/2/1993,Serangoon S3a,north-east region,serangoon,Serangoon Ave 1,1.345037715,103.8779998,16417.0,0.8,13134.0,residential,LP,99,10.0,Park Court Pte. Ltd. | Allgreen Properties Ltd. | Hoe Seng Co Pte. Ltd. J.V.,15100000.0,1149.7,1,bartley-villas,bartley-villas,,1.0,bartley-villas,hdb,1.0,Park Court Pte. Ltd. | Allgreen Properties Ltd. | Hoe Seng Co Pte. Ltd. J.V.,15100000.0,1149.7,Sing-Indo Enterprises Pte. Ltd.,14167871.0,1078.7,932129.0,71.0,,,,,,,
f87941b644609a53f147e630987ebf3428f8faebac1e06176fe0d1e29f0f928e,7d7ba85ac69400a1b9f1180fcda55723dceaebc4f87677ed4f4cfeae96ef86fd,28/8/1992,23/10/1992,2/2/1993,Serangoon S3e,north-east region,serangoon,Serangoon Ave 1,1.347198578,103.8769341,3000.0,0.8,2400.0,residential,LP,99,11.0,RDC Land Pte. Ltd.,3873000.0,1613.8,0,gabriel-villas,gabriel-villas,,1.0,gabriel-villas,hdb,1.0,RDC Land Pte. Ltd.,3873000.0,1613.8,Seah Holdings Pte. Ltd.,3526100.0,1469.2,346900.0,144.5,,,,,,,
948a1513f8f29bb84e417c4140ebc09da8a1596d6425c79d955a1b7f5e173ef2,81b128e57ab1826e7f1cf5233e87baa0156e6dd8c518408fe73a51f34df74cb4,28/8/1992,23/10/1992,2/2/1993,Serangoon S3d,north-east region,serangoon,Serangoon Ave 1,1.346287432,103.8767269,2532.0,0.8,2026.0,residential,LP,99,20.0,Seah Holdings Pte. Ltd.,3473900.0,1714.7,0,home-at-jalan-rindu,home-at-jalan-rindu,,0.0,,hdb,1.0,Seah Holdings Pte. Ltd.,3473900.0,1714.7,RDC Land Pte. Ltd.,3269328.0,1613.7,204572.0,101.0,,,,,,,
20d8e77740844d3cd7ee9dfa7d567502fd0c8f1fb9dbff1115106d26e824de29,9f11de36398149851b3f3dec0f7497aea3b1c63c594b36759df3fb2685ac7e7a,28/8/1992,23/10/1992,2/2/1993,Serangoon S3b,north-east region,serangoon,Serangoon Ave 1,1.344777351,103.8766522,6033.0,0.8,4826.0,residential,LP,99,4.0,Sing-Indo Enterprise Pte. Ltd.,5520012.0,1143.8,0,classical-terrace,classical-terrace,,1.0,classical-terrace,hdb,1.0,Sing-Indo Enterprises Pte. Ltd.,5520012.0,1143.8,Golden Development Pte. Ltd.,1983606.0,411.0,3536406.0,732.8,,,,,,,
cf57d8f43aa5f149da23b1b8966698773c9ac0b45f74c11926fb18bcf3801b11,fbebedf63ea9677142015f69755cc379707cbc32dd938cb7d505e1e75da1db05,28/8/1992,23/10/1992,2/2/1993,Serangoon S3f,north-east region,serangoon,Serangoon Ave 1,1.347833469,103.8775405,10829.0,0.8,8663.0,residential,LP,99,9.0,RDC Land Pte. Ltd.,13980239.0,1613.8,0,ardisia-gardens,ardisia-gardens,,1.0,ardisia-gardens,hdb,1.0,RDC Land Pte. Ltd.,13980239.0,1613.8,Creative Investments Pte. Ltd.,10100000.0,1165.9,3880239.0,447.9,,,,,,,
4d0502c256a1e86e05bbcd781f4acb0edf95c39e18c98d4f0a975421796d813e,52b109a36cde9ea3de7a9d9f6aa2aedab2c922c72c544e49db5c3375d745500a,31/8/1992,24/11/1992,15/2/1993,Merchant Road / Magazine Road,central region,singapore river,Merchant Road/Magazine Road,1.288428545,103.8423004,4806.0,1.7,8050.0,commercial,Commercial,99,2.0,City Developments Limited,11500000.0,1428.6,0,central-mall,,central-mall,1.0,central-mall,ura,0.0,City Developments Limited,11500000.0,1428.6,,,,,,,,,,,,
e5995aec7dee0ea815090585e2d668d6665926b27c638a6cd7c22dd248e08afc,698b133e1d3eb2c3076bec7216c1776bc390802064d8d62c4853a227c3b5798c,31/8/1992,24/11/1992,15/2/1993,Merchant Road / Angus Street,central region,singapore river,Merchant Road/Angus Street,1.288805842,103.843483,2609.0,2.4,6167.0,others,Hotel,99,2.0,Food Alley Pte Ltd,6890000.0,1117.2,0,raffles-education-square,,raffles-education-square,1.0,raffles-education-square,ura,0.0,Food Alley Pte Ltd,6890000.0,1117.2,,,,,,,,,,,,
87a78a27e56ccaf6a7f663c7c9b29dd7d538bd2ff82f0a8e7559746eb94ed86c,a36a3ad79a936d7f9b09db8be8d82b8d431dbbc6b2e51df3d726488753d82ec1,19/10/1992,9/2/1993,21/5/1993,Tuas South Avenue 4 / Tuas South Avenue 5,west region,tuas,Tuas South Avenue 4/Tuas South Avenue 5,1.310951076,103.6316199,102264.0,1.0,102264.0,others,Industrial,60,1.0,Technology Parks Pte Ltd,24032000.0,235.0,0,tuas-techpark,,tuas-techpark,0.0,,ura,0.0,Technology Parks Pte Ltd,24032000.0,235.0,,,,,,,,,,,,
0c1d549e0143a97e50b71c6b2ca844539fcb6a70dd50eb590c4e1825d8f567e0,afc78a9142841f12eacefc11377c2cd38272dbd1736e76da52032783a9ce4be0,19/10/1992,9/2/1993,21/5/1993,Kaki Bukit,east region,bedok,Kaki Bukit,1.336079819,103.9065844,60000.0,2.0,120000.0,others,Industrial,60,2.0,Technology Parks Pte Ltd,44880000.0,374.0,0,kaki-bukit-techpark,,kaki-bukit-techpark,0.0,,ura,0.0,Technology Parks Pte Ltd,44880000.0,374.0,,,,,,,,,,,,
34d95d1e629d350175b1d23a215efa9cb0acc1c2f6601349d6878661940d2466,f8cfdff9104d4696bf4b0574130884842d1f436defae19145a50a09ed2734f1e,19/10/1992,9/2/1993,21/5/1993,Tuas South Avenue 3 / Tuas South Avenue 4,west region,tuas,Tuas South Avenue 3/Tuas South Avenue 4,1.311809158,103.6290557,102264.0,1.0,102264.0,others,Industrial,60,1.0,Technology Parks Pte Ltd,24338800.0,238.0,0,tuas-techpark,,tuas-techpark,0.0,,ura,0.0,Technology Parks Pte Ltd,24338800.0,238.0,,,,,,,,,,,,
0c05442549cb5a85d29fef77c42001fee0dd43ca0841d7488cea472a43ce2ba3,1593fd43078f456ef3d9019abadbcafaf8a6bb0a01378587e38ce6ee1ddb583b,12/11/1992,7/1/1993,2/3/1993,Robertson Quay,central region,singapore river,Robertson Quay,1.291345824,103.8414524,3410.0,2.8,9548.0,mixed,Residential with Commercial at 1st Sty,99,6.0,Victory Realty Co. Pte Ltd,16379000.0,1715.4,0,village-residence-robertson-quay,village-residence-robertson-quay,village-residence-robertson-quay,0.0,,ura,0.0,Victory Realty Co. Pte Ltd,16379000.0,1715.4,,,,,,,,,,,,
1733974348af15f10dcb40255c087a612c071c488c020b70753dd3be84b40097,92c80932ffd55706da6c1257fbab1eef1e6014c6ab3aeb8e8a4d08fabda73c01,12/11/1992,7/1/1993,2/3/1993,Tanjong Rhu Road,central region,kallang,Tanjong Rhu Road,1.296624064,103.8743057,7446.0,2.8,20626.0,residential,Residential (Non-Landed),99,10.0,Hong Leong Holdings Ltd,33500000.0,1624.2,0,tanjong-ria-condominium,tanjong-ria-condominium,,1.0,tanjong-ria-condominium,ura,0.0,Hong Leong Holdings Ltd,33500000.0,1624.2,,,,,,168.0,18.0,,,,,
786f67cf1d7c846a52520e798cc17d54eb87f6656e5bb4624d776f269bb507bc,e7b30ca544ba6f8fe8ea007f08ac725800ac7a0665eecd09cb74adbdc0aa19ba,12/11/1992,7/1/1993,2/3/1993,Bayshore Road,east region,bedok,Bayshore Road,1.312672377,103.9390259,40985.0,3.0,122954.0,residential,Residential (Non-Landed),99,9.0,Victory Realty Co. Pte Ltd,161189000.0,1311.0,0,the-bayshore,the-bayshore,,1.0,the-bayshore,ura,0.0,Victory Realty Co. Pte Ltd,161189000.0,1311.0,,,,,,1038.0,30.0,,,,,
fb50a6c9860e0c8251262122b2d1218918dac3663f327d84dea2d0fecb2c42cf,b4b233bec0334315aa83ba5497baed80ca4334c402dc2c0e364f57ed091ce193,30/11/1992,24/2/1993,17/5/1993,Tanglin Road,central region,orchard,Tanglin Road,1.306517874,103.826218,1944.0,1.6,3158.0,commercial,Commercial,99,5.0,Union Investment Holding (Private) Limited,23000000.0,7283.1,0,1-nassim,,1-nassim,0.0,,ura,0.0,Union Investment Holding (Private) Limited,23000000.0,7283.1,,,,,,,,,,,,
71fa27907634476f493c64bb2505a1d96c12e3e058707b263961274236d73e17,e2c1a39405075bb2b41bda9aec4f38c939688c04dd6f8af5706b065a82137705,30/11/1992,24/2/1993,17/5/1993,Hill Street / Coleman Street,central region,downtown core,Hill Street/Coleman Street,1.292614669,103.8499927,5978.0,3.5,20924.0,others,Hotel,99,2.0,Hotel Plaza Limited,38000000.0,1816.1,0,grand-park-city-hall,,grand-park-city-hall,0.0,,ura,0.0,Hotel Plaza Limited,38000000.0,1816.1,,,,,,,,,,,,
37de2f8205d58914539e862a89009d76f7ad67f6c52dd8d0c3f69fdd4cfc1fc6,2c48b224285122007d8a8bd9ec8a4deab6013b61efd4a33fcea431f432f72174,12/3/1993,13/5/1993,1/9/1993,Queenstown S1,central region,queenstown,Dover Rd,1.305711746,103.7838058,39402.0,2.0,78803.0,residential,CO,99,7.0,Kanopy Investments Pte. Ltd.,135758000.0,1722.7,0,dover-parkview,dover-parkview,,1.0,dover-parkview,hdb,1.0,Kanopy Investments Pte. Ltd.,135758000.0,1722.8,Allgreen Properties Ltd. | Hoe Seng Co Pte. Ltd. | Asizwide Investment Pte. Ltd.,133000000.0,1687.8,2758000.0,35.0,686.0,16.0,,,,,
00afb590a85e38cc2995711c17aec691c49cc161d77f7dead32f1afa1779eb40,4c4a42d199f237a4d8cdbc267a160ef41b8dd5e64994f4acbcc81e6e49710015,12/3/1993,13/5/1993,1/9/1993,Ang Mo Kio S1,north-east region,ang mo kio,Ang Mo Kio Ave 6,1.38583529,103.841568,39576.0,2.0,79151.0,residential,CO,99,7.0,Allgreen Properties Ltd. | Hoe Seng Co Pte. Ltd. | Asiawide Investment Pte. Ltd.,119000000.0,1503.5,1,castle-green,castle-green,,1.0,castle-green,hdb,1.0,Allgreen Properties Ltd. | Hoe Seng Co Pte. Ltd. | Asiawide Investment Pte. Ltd.,119000000.0,1503.5,Ho Lee Investment Pte. Ltd.,112998000.0,1427.6,6002000.0,75.8,664.0,13.0,,,,,
8e53171eebe2e04f65e25c76326fa51b8d31f472459ed09df09994cdcd6ec7f1,6b084ecaa643e4659cce27cbfeb9c20f1d7ec6b92aff64c05e5c6f8d8084c84f,12/3/1993,13/5/1993,1/9/1993,Clementi S2,west region,clementi,Clementi Ave 6,1.317336202,103.7612152,14933.0,2.0,29867.0,residential,CO,99,12.0,Ho Lee Investments Pte. Ltd.,54267500.0,1817.0,0,regent-park,regent-park,,1.0,regent-park,hdb,1.0,HO Lee Investments Pte. Ltd.,54267500.0,1817.0,Liang Court Holdings Ltd. | Ban Guan Enterprise Pte. Ltd.,48950000.0,1638.9,5317500.0,178.0,276.0,10.0,,,,,
d58592f94e59827d14fc58a7af8a800b7122c69d06749c805d326ef272003ffe,58f922081952db721e577316390d924a2e1903fcbc4ea9052d0fe065e2ff82ea,27/5/1993,19/8/1993,6/11/1993,Merchant Road / Boat Quay,central region,singapore river,Merchant Road/Boat Quay,1.288760127,103.8456188,9292.0,3.5,32522.0,others,Hotel,99,3.0,DBS Land Ltd,52128000.0,1602.9,0,paradox-singapore-merchant-court-at-clarke-quay,,paradox singapore merchant court at clarke quay,0.0,,ura,0.0,DBS Land Ltd,52128000.0,1602.9,,,,,,,,,,,,
0e8a49d13124c236439d6964fd46b4d5a741202a47b7de1c92b3fe9e11402c80,f12e599785d5c542184020e51bde3656ed00e82942b2f1d6c13fe5cb251f2eed,27/5/1993,19/8/1993,6/11/1993,Robertson Quay / Nanson Road,central region,downtown core,Robertson Quay/Nanson Road,1.290083408,103.8392029,5730.0,2.8,16044.0,mixed,Residential with Commercial at 1st Sty,99,5.0,Cosmopolitan Development Pte Ltd,29173221.0,1818.3,0,the-quayside,the-quayside,the-quayside,1.0,the-quayside,ura,0.0,Cosmopolitan Development Pte Ltd,29173221.0,1818.3,,,,,,79.0,10.0,,,,,
ddedb116760fa994d324f923c04e1c5d804625c9dff17fdae5d36aac3b59ffa1,786fe7497078a9a5efe9b9da0c2fbe7a69f03d5d7977534383c194e8ee955778,13/8/1993,14/10/1993,21/1/1994,Bukit Batok S3,west region,bukit batok,Bt Batok East Ave 3,1.341342926,103.7604675,25000.0,2.5,62500.0,residential,AP,99,3.0,Glory Realty Co Pte. Ltd.,105169000.0,1682.7,0,parkview-apartments,parkview-apartments,,1.0,parkview-apartments,hdb,1.0,Glory Realty Co Pte. Ltd.,105169000.0,1682.7,Allgreen Properties Ltd. | Hoe Seng Co Pte. Ltd.,98200000.0,1571.2,6969000.0,111.5,532.0,13.0,,,,,
8ca76ecd48eff54b503b4ee593e745a361a25d321b331b272bebd8d82f4f97e8,7bae6344aa8e6190860c6ca91ccaaee986986291ea1c3d04dcfb19eeaedd56b1,13/8/1993,14/10/1993,21/1/1994,Bukit Merah S4,central region,bukit merah,Tanglin Rd/Alexandra Rd,1.292044044,103.8159943,10542.0,2.1,22138.0,residential,CO,99,13.0,First Capital Corp. Ltd.,57872250.0,2614.1,0,tanglin-regency,tanglin-regency,,1.0,tanglin-regency,hdb,1.0,First Capital Corp. Ltd.,57872250.0,2614.2,Glory Realty Co Pte. Ltd.,54399000.0,2457.3,3473250.0,156.9,210.0,16.0,,,,,
3c1c4ce1e347a27afc63b2fb5abba553594e6092f08ae881b8f376de1bcef298,089141914eb6ff66a8bba7bb52aa09e987a620c22b771f5d8fbee1f0ff7fd3f0,31/8/1993,23/11/1993,2/2/1994,Syed Alwi Road,central region,rochor,Syed Alwi Road,1.30749513,103.8574293,2763.0,3.0,8290.0,others,Others,99,7.0,Tacwealth Investments Pte Ltd,16630000.0,2006.0,0,new-world-centre,,new-world-centre,0.0,,ura,0.0,Tacwealth Investments Pte Ltd,16630000.0,2006.0,,,,,,,,,,,,
011516fb485941141798f7995856bd7da91fe5c02363f51ce6d13201f42575c5,64ec44130e1dbbcc66ff93fd2f65c22cede0502e5afb361e82d5432a460d1cd0,31/8/1993,23/11/1993,2/2/1994,Stamford Road,central region,downtown core,Stamford Road,1.294472446,103.8501271,2076.0,3.5,7264.0,commercial,Commercial,99,7.0,UIC Land Pte Ltd,26338000.0,3625.8,0,stamford-court,,stamford-court,0.0,,ura,0.0,UIC Land Pte Ltd,26338000.0,3625.8,,,,,,,,,,,,
273c9f099ea1e133e269b5beb26999620e230678d566a324eea79ed4447a9ccb,928f2f24f1e777bba1334257410df47cde14cf1f1b39341b45ef1aa1adec4953,31/8/1993,23/11/1993,2/2/1994,Penang Road / Oxley Road,central region,museum,Penang Road/Oxley Road,1.299575086,103.8408942,4650.0,4.0,18439.0,commercial,Commercial,99,4.0,Winshine Investment Pte Ltd and Winmax Investment Pte Ltd,68980000.0,3741.0,0,winsland-house-ii,,winsland-house-ii,0.0,,ura,0.0,Winshine Investment Pte Ltd and Winmax Investment Pte Ltd,68980000.0,3741.0,,,,,,,,,,,,
8bda4b84192d03296e2d5484b3ac72385506551d5e6d9a7dd1f8a78164631a18,f4052bc04852c77d87e0db5e13b176a7ea1ee7ce5c46acc6c93d660872e55277,31/8/1993,23/11/1993,2/2/1994,Bras Basah Road,central region,downtown core,Bras Basah Road,1.298587731,103.849129,4695.0,4.2,19720.0,others,Hotel,99,7.0,Bushey Park Pte Ltd,60050000.0,3045.1,0,rendezvous-hotel-singapore,,rendezvous-hotel-singapore,0.0,,ura,0.0,Bushey Park Pte Ltd,60050000.0,3045.1,,,,,,,,,,,,
bebf07b6cf3a254627d3d672a1e39aa892533ae23ad099ced777d41289101b4c,6a057bb3f9bebb305a70831c351c3103620c1a53e6c5bc277c43c6a1f36342b5,25/11/1993,24/2/1994,4/4/1994,Punggol,north-east region,punggol,Punggol,1.415393829,103.8990792,31954.0,0.5,16000.0,others,Others,30,6.0,North Shore Marina Pte Ltd,17500000.0,1093.8,0,marina-country-club,,marina-country-club,0.0,,ura,0.0,North Shore Marina Pte Ltd,17500000.0,1093.8,,,,,,,,,,,,
463b575ad26cd9eb0478ebef380f4b8c63e3cd93ffec63d25bb6fe8e7895812c,231fba35db1f2f47735ab6b458192bd7e8b2b0e7957a86878be87e5816604a24,25/2/1994,28/4/1994,19/8/1994,Bukit Panjang S1,west region,bukit panjang,Petir Rd,1.376707077,103.7636566,25000.0,3.0,75000.0,residential,AP,99,6.0,First Capital Corp. Ltd.,157153000.0,2095.4,0,maysprings,maysprings,,1.0,maysprings,hdb,1.0,First Capital Corp. Ltd.,157153000.0,2095.4,CPte. Ltd. | Complex Pte. Ltd.,142455409.0,1899.4,14697591.0,196.0,636.0,24.0,,,,,
7c868da2f9e785e33391ec101e30ad3fb454029e2041f76a73ce4e81252e9e51,26eff6e5bdc1c9ac2607c6d08621ea3b06e1b957fa9ebbfda827dce22d675e34,25/2/1994,28/4/1994,19/8/1994,Hougang N5NC,north-east region,hougang,Hougang St 51/Buangkok Green,1.37992382,103.8874893,16500.0,1.2,19900.0,mixed,Mixed,99,4.0,Hiap Hoe Holdings Pte. Ltd.,38800000.0,1949.8,0,hougang-green,hougang-green,hougang-green,1.0,hougang-green,hdb,1.0,Hiap Hoe Holdings Pte. Ltd.,38800000.0,1949.8,Far East Organization Centre Pte. Ltd.,34390000.0,1728.1,4410000.0,221.6,90.0,16.0,,,,,
0981e89b5f70f3117a6f13a20eca40623b4cbed3b5836b6eeb85fb4fdb59a61a,5053647c8360c917607e678e6e7c71d1d00a1d8793cceee794ca4089a4f4125a,25/2/1994,28/4/1994,19/8/1994,Geylang S1,central region,geylang,Sims Ave/Geylang East Ave 2,1.316906571,103.8896942,28154.0,2.5,70385.0,residential,CO,99,7.0,DBS Realty Pte. Ltd.,184800000.0,2625.6,0,simsville,simsville,,1.0,simsville,hdb,1.0,DBS Realty Pte. Ltd.,184800000.0,2625.6,First Capital Corp. Ltd.,179404000.0,2548.9,5396000.0,76.7,522.0,16.0,,,,,
e4b3f75ca25df1dd778fcffc5e075622e7a6d4531dfc0e3b97169405b33dce4a,1f834ed504eee7dea6616ab549cba5fa8a8b3f25b1e43af96bd337fd41cf8b6d,1/3/1994,,27/4/1994,Upper Changi Road East,east region,tampines,Upper Changi Road East,1.330273395,103.9551732,12647.0,,,others,Heavy Vehicle Park,15,,Chuan Seng Kim Development Pte Ltd,1920000.0,,0,unknown,,unknown,0.0,,ura,0.0,Chuan Seng Kim Development Pte Ltd,1920000.0,,,,,,,,,,,,,
2608aba0b0bc1ad8d03acd393109c79dac774903291af3db72c324e00244ae73,564d9e40c58f946e7892e72adf9af94de8c3a245d63c00dcae6943418c7e211d,1/3/1994,,27/4/1994,Upper Changi Road East,east region,tampines,Upper Changi Road East,1.329777328,103.9527463,11877.0,,,others,Heavy Vehicle Park,15,,First Linco Pte Ltd,1790000.0,,0,unknown,,unknown,0.0,,ura,0.0,First Linco Pte Ltd,1790000.0,,,,,,,,,,,,,
